FEN,Result
...f.....d.ba...e............4..3............F...,0
...f....cadbe.......................51432....F...,0
...f....ca.b....d.e..........54......1.32....F...,0
...f....c..b.....ae.....d....5...3...1..2....F...,0
...f....c..b.....ae..........51..d...........F...,0
...f....cbead.......................43125....F...,0
...f.....b.ad...c.e..........4...5...312.....F...,0
...f.....b.d....cae..........43.15.....2.....F...,0
...f.....b.d.....ae..........4.c15...........F...,0
...f.....b.d............a.e..4.c.............F...,0
...f.....b.d....a.e............4.............F...,0
...f....deabc.......................41352....F...,0
...f.....e.bc...da..........4..1......352....F...,0
...f.....e.b.....ac...d........1.5....3.2....F...,0
...f.....e.b.....ac............d25...........F...,0
...f.....e.b.....a......c.5............d.....F...,0
...f....ebcda.......................31245....F...,0
...f....ebcda....................5..3.24...1.F...,0
...f.....b.da...e.c..........3..45....2....1.F...,0
...f.....b.da.....c..........3e..5.........1.F...,0
...f.....b.d......a..........e.............1.F...,0
...f....bceda.......................24351....F...,0
...f....bc.d....e.a..........4...5..2.3.1....F...,0
...f....bc.d....e.a..........42.35......1....F...,0
...f....bc.d......a..........4e.15...........F...,0
...f....bc........d..........e...5...........F...,0
...f....cdbea.......................21543....F...,1
...f.....d.ea...c.b.............54..21..3....F...,1
...f.....d.e....5.b........a.....4..21..3....F...,1
...f....cbdae.......................32514....F...,0
...f....cb.a....d.e.............5...32..4....F1..,0
...f....cb......d.e.....a........4..32.......F1..,0
...f....c.......dbe..........32..4...........F1..,0
...f....c.......d.e..........3.b.4.....1.....F...,0
...f.....c......d.e..........3..4............F...,0
...f....cbeda.......................32415....F...,0
...f....c..da...eb............2..5..3.41.....F...,0
...f.....c.d....eba..........32.45.....1.....F...,0
...f.....c.d.....ba..........3e.15...........F...,0
...f.....c.d......b..........e...5...........F...,0
...f....cbdea.......................32451....F...,1
...f....cb.e....d.a............2.5..3.4.1....F...,1
...f....cb......d.e......2....4..5..3...1....F...,1
...f....c.......db.......5...34.........1....F...,1
...f............5c...........34.........1....F...,1
...f....cdbae.......................23514....F...,0
...f.....dba...c..e...........5..4..23.1.....F...,0
...f.....dba...c..e..........3...4..2..1.....F...,0
...f.....dba......e.....c....3...4.....1.....F...,0
...f.....d.a....b.e..........3..4............F...,0
...f....ecbda.......................31254....F...,0
...f..a..cbd....e..............14...3.25.....F...,0
...f.....c.da...e.b..........3.145....2......F...,0
...f.....c.da...........b....3...5....2......F...,0
...f.....c.d......a..........3..5............F...,0
...f.....c.d....a......3.....................F...,0
...f....dbeca.......................52431....F...,0
...f.....b.ca...d.e..........5..4....2.31....F...,0
...f.....b.c......e.a...d....5...3...2..1....F...,0
...f.....b.c......e........a..5..3......1....F...,0
...f.......c....b.......e..3............1....F...,0
...f.......c....b.........e......1...........F...,0
...f....dcbea.......................43152....F...,0
...f.....c.ea...d.b..............5..43..2...1F...,0
...f.....c.e....d.b........a.43..5......2...1F...,0
...f.....c.e....db...........43..2..........1F...,0
...f.....c.e.....bd..........4...2...1.......F...,0
...f.....c.e......d.....b....4...2...........F...,0
...f.......e....4cd..............2...........F...,0
...f.......e....d.........2..................F...,0
...f....adcbe.......................32154....F...,0
...f....ad.b....c.e.............45..321......F...,0
...f.....d.b..a.c.......e....3...5...21......F...,0
...f....ad.b....c.e..........312.5...........F...,0
...f....ad.b............c.e..31..............F...,0
...f....ad.b......e...1c.....................F...,0
...f....aecdb.......................52314....F...,0
...f....ae.d....c.b..........5.2......314....F...,0
...f.....e.d....c.b..a.......5.234.....1.....F...,0
...f.......d....e.b..........a.2.4.....1.....F...,0
...f.......d....e............a..b4...........F...,0
...f....cbaed.......................35241....F...,0
...f.....bae....c.d..........5...4..3.2.1....F...,0
...f.....b.e....c.d......a...53.24......1....F...,0
...f.....b......c.e......4...53.........1....F...,0
...f.....b.......e......c....5..........1....F...,0
...f.....b......c......e.........1...........F...,0
...f.....b......c........1...........e.......F...,0
...f....ecabd.......................21543....F...,0
...f.....cab....e.d...........5..4..21..3....F...,0
...f.....cab......d.............e4..21.......F...,0
...f.....cab......d..........21........e.....F...,0
...f....dabec.......................23154....F...,0
...f.....abe....d...c...........54..231......F...,0
...f.......e....a.b.c............4..231......F...,0
...f.....a.ec.....b..........32..4....1......F...,0
...f.......ec...a.......b....3..14...........F...,0
...f.......ec...a........4b..3...............F...,0
...f............a.e..........3...............F...,0
...f............a.e....3.....................F...,0
...f....bdcea.......................42315....F...,0
...f.....d.ea...b.c............2.5..4.31.....F...,0
...f.....d.e....b.c........a.432.5.....1.....F...,0
...f.....d......b.e..........4.2.a.....1.....F...,0
...f.....d.e............b....4...1...........F...,0
...f.....d.e..........4..b...................F...,0
...f....bdcae.......................42153....F...,0
...f....bd.a....c.e..............5..42..3....F1..,0
...f....bd.a....c.e..........4..35...2.......F1..,0
...f....bd.a......e..........4c..5...........F1..,0
...f.....d.a....b.......e........5...........F1..,0
...f.....d.a....b.e....................1.....F...,0
...f.....d.a....b.e.......1..................F...,0
...f....cdeab.......................54132....F...,0
...f....cd.a....e.b..........54.......132....F...,0
...f....cd.......ab.....e....5...3....1.2....F...,0
...f.....d......cab..........5..13...........F...,0
...f.....d......c.b....a.........3...........F...,0
...f.....d......c.3..................a.......F...,0
...f....acdbe.......................24315....F...,1
.a.f.....cdb......e.........2....5...431.....F...,1
...f....ac.b....d.e.........24..35.....1.....F...,1
...f.....c.b....a.e...4.........35.....1.....F...,1
...f.....4......b.e.............35.....1.....F...,1
...f....cabed.......................14325....F...,1
...f....c.aed.....b...........3.5...14.2.....F...,1
...f.....a.ed...c.b.....5....43.....1..2.....F...,1
...f.....a.ed.....b..........43..2..1........F...,1
...f.......e....a.d..........4...2..1........F...,1
...f.....a.e............d....4...2...........F...,1
...f.....a......4.e..............2...........F...,1
...f....aecdb.......................12543....F...,0
...f.....e.db...a.c...........5..4..12..3....F...,0
...f.....e.db...a.c.............34..12.......F...,0
...f.....e.db....a......c....2...4..1........F...,0
...f.....e.db....a.......4...c...............F...,0
...f....edabc.......................45321....F...,0
...f.....dab....e.c..........54.......321....F...,0
...f.....d.b.....ac.....e....5..3......21....F...,0
...f.....d.b....a.c..........5..12...........F...,0
...f.....d.b....a.c...5..........2...........F...,0
...f....edbac.......................13542....F...,1
...f.....dba....e.c.............54..13..2....F...,1
...f.....dba....e.c..........3...4..1...2....F...,1
...f.....d.a....e.c....b.....31.24...........F...,1
...f.......a....d.c....1........24...........F...,1
...f............da......c........4...........F...,1
...f.......a....d.4..........................F...,1
...f....beadc.......................13254....F...,1
...f.....ead....b.c..............5..132..4...F...,1
...f.....e.d....b.c....a.....3..25..1....4...F...,1
...f.....e.d.....c..............25..1....4...F...,1
...f.....e.d............c....1...5.......4...F...,1
...f.......d....e.5..........1...........4...F...,1
...f....eadbc.......................12534....F...,0
...f.....a.bc...e.d.............54..12.3.....F...,0
...f.....a.bc.....d.............e4..12.......F...,0
...f.....a.bc.....d..........21........e.....F...,0
...f....ceadb.......................52314....F...,0
...f.....ead....c.b..........5...4...231.....F...,0
...f.....e.d.....ab.....c....5...4...2.1.....F...,0
...f.......d....eab...........5..4.....1.....F...,0
...f.......d....e.b.............a4...........F...,0
...f.......d....e.b.....4....................F...,0
...f....acbed.......................14235....F...,1
...f....ac.e....b.d..........4...5..1.23.....F...,1
...f.....c.e....b.d..a.......4.325..1........F...,1
...f.....c.e....b.d...4........325..1........F...,1
...f.......e.....d.............325..1........F...,1
...f.......e.................1..d5...........F...,1
...f....................e....1...............F...,1
...f.......e.....1...........................F...,1
...f....cbdae.......................41253....F...,0
...f....cb.a....d.e..........4...5...12.3....F...,0
...f....cb.a....d.e..........42.35...1.......F...,0
...f....cb.a......e..........4d1.5...........F...,0
...f.....b.a....c.......e......1.5...........F...,0
...f.....b.a......c......5...................F...,0
...f....ebacd.......................34125....F...,1
...f.d..e.ac....b.........5.........3412.....F...,1
...f....e.ad....b..c......5........3..12...4.F...,1
...f.....e.a....b..................3..12...4.F...,1
...f.....e.a....b............3...2....1....4.F...,1
...f.....e.a....b............3..12...4.......F...,1
...f.....e.a....b.......4....3..12...........F...,1
...f............e.a.....1....3...2...........F...,1
...f......a..................3...2...........F...,1
...f....badec.......................52431....F...,0
...f.....a.ec..b..d..........52.......431....F...,0
...f.......ec...bad..........52.43......1....F...,0
...f.......ec...ba...........5d.13...........F...,0
...f.......e....b.c.....a.......13...........F...,0
...f....aebcd.......................24531....F...,1
...f....aeb......cd..........4..5...2..31....F...,1
...f....ae.c....b.5..........4......2..31....F...,1
...f....ceadb.......................31542....F...,0
...f.....e.db...ca............5.....31..2....F.4.,0
...f.....e.db...c.a..........3.......1..2....F.4.,0
...f.....e.d....cab..........3...2...1.4.....F...,0
...f.....e.d....cb.......4...3...2...1.......F...,0
...f.....e......c.d..........31..2...........F...,0
...f.....e......c.d...3..........2...........F...,0
...f....ebcda.......................13452....F...,1
...f.....b.da...e.c.............45..13..2....F...,1
...f.....b.d......c.a...e....3...5..1...2....F...,1
...f.....b.d......c........a.3..5...1........F...,1
...f.......d....b.5..........3....a.1........F...,1
...f....cadeb.......................52314....F...,0
...f....ca.e....d.b..........5...4...231.....F...,0
...f....c..e.....ab.....d....5...4...2.1.....F...,0
...f.......e....cab...........5..4.....1.....F...,0
...f.......e....c.b.............a4...........F...,0
...f.......e....c.b.....4....................F...,0
...f....acbde.......................25431....F...,1
...f....ac.d....b.e..........5...3..2.4.1....F...,1
...f.....c.d..a.b.......e....5...3..2...1....F...,1
...f.....c.d....b....a........5..3......1....F...,1
...f.....c......5.d.........a....3......1....F...,1
...f....aedbc.......................12453....F...,0
...f....ae.b....d.c............2.5..1.4.3....F...,0
...f.....e.b..a...c.....d......2.5..1...3....F...,0
...f.......b..a.e.c............25...1........F...,0
